"X","Y","clc_quartier","clc_secteur","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_port","fk_pied","fk_situation","fk_revetement","commentaire_environnement","dte_plantation","age_estim","fk_prec_estim","clc_nbr_diag","dte_abattage","fk_nomtech","villeca","feuillage","remarquable","src_geo"
1722508.0922,8294233.546,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",17,4,145,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,40,15,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722516.4999,8294218.0613,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,1,145,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,15,0,NA,"CARBET","CASQ","Feuillu",FALSE,"Orthophoto"
1722516.976,8294216.4751,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,1.5,160,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,15,0,NA,"CARBET","CASQ","Feuillu",FALSE,"Orthophoto"
1722518.2714,8294217.3214,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,0.5,180,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,15,0,NA,"CARBET","CASQ","Feuillu",FALSE,"Orthophoto"
1722526.7534,8294220.257,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,4.5,135,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,15,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722533.7864,8294218.1959,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,5,105,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722535.1345,8294219.7296,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,6,60,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722533.4158,8294220.6282,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,6,105,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722534.4732,8294221.871,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,6,90,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722536.8525,8294222.7703,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,8,85,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722536.8264,8294220.946,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,8,85,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722536.1921,8294219.7562,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,6,95,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722534.527,8294216.4775,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,4,60,"Non essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,2016-04-01,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722534.6593,8294215.4464,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,6,95,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722532.7562,8294212.6437,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,1,145,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"CARBET","CASQ","Feuillu",FALSE,"Orthophoto"
1722531.0115,8294210.7662,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,5,100,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722529.531,8294210.6074,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,4,75,"Non essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,2016-04-01,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722527.9183,8294210.3956,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,4,140,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722539.526,8294202.9417,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",27,6,155,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722538.548,8294201.6461,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",8,4,30,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,10,5,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722538.5746,8294200.3241,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",17,4,90,"EN PLACE","adulte","cépée","gazon","Groupe","Non","Cépée de 2 brins : 115 et 60 cm de circonférence",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722539.2359,8294198.5793,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,5,80,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722540.3461,8294199.7163,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,5,80,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722540.6367,8294201.2762,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,5,80,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722542.3817,8294201.0914,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,3,70,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722542.567,8294199.0821,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,6,60,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722541.4837,8294195.0897,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",10,2,65,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,10,0,NA,"CUP","CASQ","Conifère",FALSE,"Orthophoto"
1722542.9117,8294193.4772,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,2,100,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,10,0,NA,"CUP","CASQ","Conifère",FALSE,"Orthophoto"
1722549.6267,8294195.5669,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",22,2,150,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,30,15,0,NA,"CEDATLgla","CASQ","Conifère",FALSE,"Orthophoto"
1722554.1901,8294206.5408,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",6,3.5,50,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722556.8328,8294213.7854,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",8,2,50,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"JUGREG","CASQ","Feuillu",FALSE,"Orthophoto"
1722558.1267,8294224.0438,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,2,105,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,25,10,0,NA,"THUPLI","CASQ","Conifère",FALSE,"Orthophoto"
1722552.256,8294231.8952,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",9,2,45,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,15,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722568.9933,8294221.6661,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,5,140,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,35,10,0,NA,"ACEPSE","CASQ","Feuillu",FALSE,"Orthophoto"
1722572.0083,8294216.1144,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",4,2,30,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,10,5,0,NA,"PRUSERkan","CASQ","Feuillu",FALSE,"Orthophoto"
1722567.6723,8294215.9815,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,1,70,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"CEDATL","CASQ","Conifère",FALSE,"Orthophoto"
1722565.5579,8294211.4073,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,4,85,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,35,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722562.7035,8294205.3524,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",30,7,155,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722572.274,8294207.0989,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",4,2,35,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,15,5,0,NA,"SOPJAPpen","CASQ","Feuillu",FALSE,"Orthophoto"
1722562.7835,8294184.4395,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",17,0.5,210,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,45,15,0,NA,"CARBET","CASQ","Feuillu",FALSE,"Orthophoto"
1722553.1363,8294166.3538,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",14,2,90,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,25,10,0,NA,"ABIGLA","CASQ","Conifère",FALSE,"Orthophoto"
1722540.3123,8294174.1248,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",6,1.5,30,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,10,5,0,NA,"FAGSYL","CASQ","Feuillu",FALSE,"Orthophoto"
1722529.1831,8294165.0016,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",10,4,70,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722527.5441,8294163.7323,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",10,3,85,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722526.195,8294168.1739,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",12,2,65,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"FAGSYL","CASQ","Feuillu",FALSE,"Orthophoto"
1722525.0303,8294177.0042,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",10,2,70,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"CARBET","CASQ","Feuillu",FALSE,"Orthophoto"
1722535.2022,8294187.1318,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,2,100,"EN PLACE","adulte","semi libre","fosse arbre","Groupe","Non","RAS",NA,40,10,0,NA,"CUP","CASQ","Conifère",FALSE,"Orthophoto"
1722528.5792,8294188.5584,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,0.5,120,"EN PLACE","adulte","cépée","fosse arbre","Groupe","Non","Cépée de 2 brins : 115 et 60 cm de circonférence",NA,40,10,0,NA,"CUP","CASQ","Conifère",FALSE,"Orthophoto"
1722529.6875,8294201.725,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,1,175,"EN PLACE","adulte","semi libre","fosse arbre","Isolé","Non","RAS",NA,40,10,0,NA,"CUP","CASQ","Conifère",FALSE,"Orthophoto"
1722511.2475,8294196.0907,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",5,3,55,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722507.5183,8294203.8631,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",21,1,280,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,40,10,0,NA,"CUP","CASQ","Conifère",FALSE,"Orthophoto"
1722501.0541,8294203.4655,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",4,2,55,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"MALPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722500.6185,8294199.8565,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,4,95,"SUPPRIMÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,2018-12-04,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722498.8335,8294202.0374,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",18,4,120,"SUPPRIMÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,2018-12-04,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722498.7546,8294199.4597,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",18,2.5,160,"SUPPRIMÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,2018-12-04,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722491.4136,8294226.7828,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",8,2,45,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,15,5,0,NA,"SORAUC","CASQ","Feuillu",FALSE,"Orthophoto"
1722484.5546,8294214.9637,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",12,2,115,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,40,10,0,NA,"PRUSERkan","CASQ","Feuillu",FALSE,"Orthophoto"
1722477.5395,8294187.0037,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",5,2,55,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"PRUSERkan","CASQ","Feuillu",FALSE,"Orthophoto"
1722476.3107,8294183.4342,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",4,1.5,40,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,15,5,0,NA,"ABIGLA","CASQ","Conifère",FALSE,"Orthophoto"
1722466.475,8294186.8432,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,2,180,"SUPPRIMÉ","adulte","semi libre","gazon","Isolé","Non","RAS",NA,40,15,0,2018-10-31,"SOPJAP","CASQ","Feuillu",FALSE,"Orthophoto"
1722465.9577,8294197.8285,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",18,2,75,"SUPPRIMÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,15,0,2018-10-31,"GLETRIine","CASQ","Feuillu",FALSE,"Orthophoto"
1722436.0204,8294169.217,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,3.5,140,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722438.362,8294158.0735,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",16,2.5,100,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722503.7451,8294178.7434,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",19,2.5,70,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722486.1379,8294172.6069,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",18,2.5,130,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,25,10,0,NA,"PINNIGnig","CASQ","Conifère",FALSE,"Orthophoto"
1722476.7445,8294146.9046,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",11,2,80,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,10,0,NA,"CUP","CASQ","Conifère",FALSE,"Orthophoto"
1722538.044,8294147.5648,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",13,4,55,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1722562.4963,8294136.0838,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",20,3,135,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","Tomentosa ? (à vérifier)",NA,35,10,0,NA,"TILTOM","CASQ","Feuillu",FALSE,"Orthophoto"
1722564.2314,8294131.875,"Quartier du faubourg d'Isle","Parc d'Isle Jacques Braconnier",23,7,110,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,35,10,0,NA,"BETPEN","CASQ","Feuillu",FALSE,"Orthophoto"
1718547.3232,8292192.1884,"Quartier Saint-Martin - Oëstres","Groupe scolaire Jacques Prévert",10,2,98,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Non","RAS",NA,30,10,0,NA,"CARBET","VILLE","Feuillu",FALSE,"Orthophoto"
1718542.5967,8292195.8892,"Quartier Saint-Martin - Oëstres","Groupe scolaire Jacques Prévert",8,2,73,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1718540.7455,8292199.5574,"Quartier Saint-Martin - Oëstres","Groupe scolaire Jacques Prévert",13,4,87,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"ABINOR","VILLE","Conifère",FALSE,"Orthophoto"
1718541.4715,8292207.6875,"Quartier Saint-Martin - Oëstres","Groupe scolaire Jacques Prévert",8,2,67,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Non","RAS",NA,30,10,0,NA,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1718561.8633,8292202.3362,"Quartier Saint-Martin - Oëstres","Groupe scolaire Jacques Prévert",8,2,60,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,30,10,0,NA,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1718572.8032,8292197.1491,"Quartier Saint-Martin - Oëstres","Groupe scolaire Jacques Prévert",5,2,55,"Essouché","adulte","semi libre","Revetement non permeable","Isolé","Non","RAS",NA,30,10,0,2016-08-01,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1718460.6903,8292395.6744,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",5,2,35,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",NA,10,5,0,NA,"LIRTUL","VILLE","Feuillu",FALSE,"Orthophoto"
1718450.8956,8292388.2966,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",4,2,26,"Essouché","jeune","semi libre","gazon","Alignement","Non","RAS",NA,10,5,0,2017-05-31,"LIRTUL","VILLE","Feuillu",FALSE,"Orthophoto"
1718444.0742,8292389.4458,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",10,3,40,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1718445.5408,8292394.9982,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",13,3,48,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1718447.1265,8292399.559,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",13,3,56,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1718401.8121,8292384.2186,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",7,2,35,"EN PLACE","jeune","libre","gazon","Alignement","Non","RAS",NA,10,5,0,NA,"CARBETfas","VILLE","Feuillu",FALSE,"Orthophoto"
1718439.1152,8292401.4087,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",13,2,57,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1718438.0847,8292397.337,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",13,2,53,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1718436.4197,8292392.3927,"Quartier Saint-Martin - Oëstres","Résidence Charleroi",12,2,46,"EN PLACE","adulte","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719159.9081,8292999.0625,"Quartier Saint-Martin - Oëstres","Rue de Paris",16,5,132,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PINNIGnig","VILLE","Conifère",FALSE,"Orthophoto"
1719162.3862,8293003.0948,"Quartier Saint-Martin - Oëstres","Rue de Paris",15,1,115,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PINNIGnig","VILLE","Conifère",FALSE,"Orthophoto"
1719158.1559,8293003.9535,"Quartier Saint-Martin - Oëstres","Rue de Paris",15,5,133,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PINNIGnig","VILLE","Conifère",FALSE,"Orthophoto"
1719603.5669,8293327.3155,"Quartier Saint-Martin - Oëstres","Square Rocourt",9,2,104,"SUPPRIMÉ","adulte","réduit relâché","gazon","Isolé","Non","RAS",NA,30,10,0,2016-09-01,"ACECAM","VILLE","Feuillu",FALSE,"Orthophoto"
1719631.2477,8293331.8801,"Quartier Saint-Martin - Oëstres","Square Rocourt",6,1,72,"SUPPRIMÉ","adulte","réduit relâché","gazon","Isolé","Non","RAS",NA,30,10,0,2016-09-01,"ACECAM","VILLE","Feuillu",FALSE,"Orthophoto"
1719580.9597,8293341.748,"Quartier Saint-Martin - Oëstres","Square Rocourt",7,2,59,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,10,5,0,NA,"CORCOL","VILLE","Feuillu",FALSE,"Orthophoto"
1719575.4846,8293357.9675,"Quartier Saint-Martin - Oëstres","Square Rocourt",5,2,17,"EN PLACE","jeune","semi libre","Bande de terre","Isolé","Non","RAS",NA,10,5,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719658.6672,8293379.5491,"Quartier Saint-Martin - Oëstres","Rue de Paris",15,5,70,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719660.6501,8293379.4834,"Quartier Saint-Martin - Oëstres","Rue de Paris",15,5,130,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719662.4347,8293379.6819,"Quartier Saint-Martin - Oëstres","Rue de Paris",15,5,71,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719665.0126,8293378.6247,"Quartier Saint-Martin - Oëstres","Rue de Paris",17,2,142,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719666.5991,8293377.6335,"Quartier Saint-Martin - Oëstres","Rue de Paris",17,5,111,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"ACEPSE","VILLE","Feuillu",FALSE,"Orthophoto"
1719213.8234,8293246.1922,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",8,2,57,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"PYRCALcha","VILLE","Feuillu",FALSE,"Orthophoto"
1719220.3658,8293254.6205,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",7,2,53,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"PYRCALcha","VILLE","Feuillu",FALSE,"Orthophoto"
1719211.4093,8293257.5936,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",7,2,57,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"PYRCALcha","VILLE","Feuillu",FALSE,"Orthophoto"
1719173.0748,8293243.4106,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",8,2,65,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1719186.1264,8293262.878,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",6,2,40,"Essouché","jeune","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,2019-01-31,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1719179.5825,8293264.9592,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",6,2,40,"Essouché","jeune","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,2015-08-01,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1719172.6749,8293268.0318,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",6,2,41,"Essouché","jeune","semi libre","gazon","Alignement","Non","RAS",NA,20,5,0,2015-08-01,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1719133.0128,8293295.9525,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",13,4,75,"SUPPRIMÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,2017-01-01,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719129.7408,8293297.8026,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",13,4,80,"SUPPRIMÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,2017-01-01,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
